county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Cochise,18 Naco,U.S. House,2,Undervotes,,14,0,14,0
Cochise,18 Naco,State Senate,14,"Karp, Bob",DEM,320,21,296,3
Cochise,18 Naco,State Senate,14,"Gowan, David",REP,147,16,123,8
Cochise,18 Naco,State Senate,14,Write-In,,0,0,0,0
Cochise,18 Naco,State Senate,14,Overvotes,,0,0,0,0
Cochise,18 Naco,State Senate,14,Undervotes,,16,1,15,0
Cochise,18 Naco,State House,14,"Maestas-Condos, Ronnie",DEM,272,20,248,4
Cochise,18 Naco,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,254,17,234,3
Cochise,18 Naco,State House,14,"Griffin, Gail",REP,150,14,129,7
Cochise,18 Naco,State House,14,"Nutt, Becky",REP,135,15,115,5
Cochise,18 Naco,State House,14,Write-In,,1,0,1,0
Cochise,18 Naco,State House,14,Overvotes,,0,0,0,0
Cochise,18 Naco,State House,14,Undervotes,,154,10,141,3
Cochise,18 Naco,Corporation Commissioner,,"Tovar, Anna",DEM,307,20,282,5
Cochise,18 Naco,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,247,16,229,2
Cochise,18 Naco,Corporation Commissioner,,"Stanfield, Shea",DEM,243,19,221,3
Cochise,18 Naco,Corporation Commissioner,,"Marquez Peterson, Lea",REP,137,15,115,7
Cochise,18 Naco,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,131,16,109,6
Cochise,18 Naco,Corporation Commissioner,,"Sloan, Eric",REP,127,16,106,5
Cochise,18 Naco,Corporation Commissioner,,Write-In,,2,0,2,0
Cochise,18 Naco,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,18 Naco,Corporation Commissioner,,Undervotes,,255,12,238,5
Cochise,19 Palominas,Registered Voters,,,,1481,,,
Cochise,19 Palominas,Ballots Cast,,,,1147,159,942,46
Cochise,19 Palominas,Ballots Cast Blank,,,,0,0,0,0
Cochise,19 Palominas,President,,Trump / Pence,REP,781,138,605,38
Cochise,19 Palominas,President,,Biden / Harris,DEM,341,20,317,4
Cochise,19 Palominas,President,,Jorgensen / Cohen,LBT,16,1,13,2
Cochise,19 Palominas,President,,Write-In,,4,0,4,0
Cochise,19 Palominas,President,,Overvotes,,0,0,0,0
Cochise,19 Palominas,President,,Undervotes,,5,0,3,2
Cochise,19 Palominas,U.S. Senate,,"McSally, Martha",REP,780,134,611,35
Cochise,19 Palominas,U.S. Senate,,"Kelly, Mark",DEM,353,24,319,10
Cochise,19 Palominas,U.S. Senate,,Write-In,,1,1,0,0
Cochise,19 Palominas,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,19 Palominas,U.S. Senate,,Undervotes,,13,0,12,1
Cochise,19 Palominas,U.S. House,2,"Martin, Brandon",REP,768,129,601,38
Cochise,19 Palominas,U.S. House,2,"Kirkpatrick, Ann",DEM,359,27,325,7
Cochise,19 Palominas,U.S. House,2,Write-In,,3,1,2,0
Cochise,19 Palominas,U.S. House,2,Overvotes,,0,0,0,0
Cochise,19 Palominas,U.S. House,2,Undervotes,,17,2,14,1
Cochise,19 Palominas,State Senate,14,"Gowan, David",REP,786,136,613,37
Cochise,19 Palominas,State Senate,14,"Karp, Bob",DEM,333,20,305,8
Cochise,19 Palominas,State Senate,14,Write-In,,4,1,3,0
Cochise,19 Palominas,State Senate,14,Overvotes,,0,0,0,0
Cochise,19 Palominas,State Senate,14,Undervotes,,24,2,21,1
Cochise,19 Palominas,State House,14,"Griffin, Gail",REP,745,130,579,36
Cochise,19 Palominas,State House,14,"Nutt, Becky",REP,736,141,562,33
Cochise,19 Palominas,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,303,21,275,7
Cochise,19 Palominas,State House,14,"Maestas-Condos, Ronnie",DEM,279,17,256,6
Cochise,19 Palominas,State House,14,Write-In,,3,0,3,0
Cochise,19 Palominas,State House,14,Overvotes,,0,0,0,0
Cochise,19 Palominas,State House,14,Undervotes,,228,9,209,10
Cochise,19 Palominas,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,724,130,557,37
Cochise,19 Palominas,Corporation Commissioner,,"Marquez Peterson, Lea",REP,713,130,547,36
Cochise,19 Palominas,Corporation Commissioner,,"Sloan, Eric",REP,694,129,531,34
Cochise,19 Palominas,Corporation Commissioner,,"Tovar, Anna",DEM,313,21,284,8
Cochise,19 Palominas,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,274,17,249,8
Cochise,19 Palominas,Corporation Commissioner,,"Stanfield, Shea",DEM,271,20,244,7
Cochise,19 Palominas,Corporation Commissioner,,Write-In,,4,0,4,0
Cochise,19 Palominas,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,19 Palominas,Corporation Commissioner,,Undervotes,,448,30,410,8
Cochise,20 Pirtleville,Registered Voters,,,,1517,,,
Cochise,20 Pirtleville,Ballots Cast,,,,920,90,794,36
Cochise,20 Pirtleville,Ballots Cast Blank,,,,0,0,0,0
Cochise,20 Pirtleville,President,,Biden / Harris,DEM,576,40,513,23
Cochise,20 Pirtleville,President,,Trump / Pence,REP,332,48,272,12
Cochise,20 Pirtleville,President,,Jorgensen / Cohen,LBT,7,2,5,0
Cochise,20 Pirtleville,President,,Write-In,,2,0,2,0
Cochise,20 Pirtleville,President,,Overvotes,,1,0,1,0
Cochise,20 Pirtleville,President,,Undervotes,,2,0,1,1
Cochise,20 Pirtleville,U.S. Senate,,"Kelly, Mark",DEM,597,43,531,23
Cochise,20 Pirtleville,U.S. Senate,,"McSally, Martha",REP,313,46,254,13
Cochise,20 Pirtleville,U.S. Senate,,Write-In,,2,0,2,0
Cochise,20 Pirtleville,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,20 Pirtleville,U.S. Senate,,Undervotes,,8,1,7,0
Cochise,20 Pirtleville,U.S. House,2,"Kirkpatrick, Ann",DEM,607,48,534,25
Cochise,20 Pirtleville,U.S. House,2,"Martin, Brandon",REP,291,41,239,11
Cochise,20 Pirtleville,U.S. House,2,Write-In,,0,0,0,0
Cochise,20 Pirtleville,U.S. House,2,Overvotes,,0,0,0,0
Cochise,20 Pirtleville,U.S. House,2,Undervotes,,22,1,21,0
Cochise,20 Pirtleville,State Senate,14,"Karp, Bob",DEM,576,39,513,24
Cochise,20 Pirtleville,State Senate,14,"Gowan, David",REP,316,48,258,10
Cochise,20 Pirtleville,State Senate,14,Write-In,,0,0,0,0
Cochise,20 Pirtleville,State Senate,14,Overvotes,,0,0,0,0
Cochise,20 Pirtleville,State Senate,14,Undervotes,,28,3,23,2
Cochise,20 Pirtleville,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,485,36,425,24
Cochise,20 Pirtleville,State House,14,"Maestas-Condos, Ronnie",DEM,453,36,400,17
Cochise,20 Pirtleville,State House,14,"Griffin, Gail",REP,317,49,259,9
Cochise,20 Pirtleville,State House,14,"Nutt, Becky",REP,285,42,232,11
Cochise,20 Pirtleville,State House,14,Write-In,,1,0,1,0
Cochise,20 Pirtleville,State House,14,Overvotes,,0,0,0,0
Cochise,20 Pirtleville,State House,14,Undervotes,,299,17,271,11
Cochise,20 Pirtleville,Corporation Commissioner,,"Tovar, Anna",DEM,556,43,492,21
Cochise,20 Pirtleville,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,442,37,382,23
Cochise,20 Pirtleville,Corporation Commissioner,,"Stanfield, Shea",DEM,408,33,353,22
Cochise,20 Pirtleville,Corporation Commissioner,,"Marquez Peterson, Lea",REP,292,46,234,12
Cochise,20 Pirtleville,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,288,45,231,12
Cochise,20 Pirtleville,Corporation Commissioner,,"Sloan, Eric",REP,249,41,200,8
Cochise,20 Pirtleville,Corporation Commissioner,,Write-In,,0,0,0,0
Cochise,20 Pirtleville,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,20 Pirtleville,Corporation Commissioner,,Undervotes,,525,25,490,10
Cochise,21 Pomerene,Registered Voters,,,,1201,,,
Cochise,21 Pomerene,Ballots Cast,,,,981,195,745,41
Cochise,21 Pomerene,Ballots Cast Blank,,,,0,0,0,0
Cochise,21 Pomerene,President,,Trump / Pence,REP,694,180,479,35
Cochise,21 Pomerene,President,,Biden / Harris,DEM,271,14,251,6
Cochise,21 Pomerene,President,,Jorgensen / Cohen,LBT,9,0,9,0
Cochise,21 Pomerene,President,,Write-In,,4,0,4,0
Cochise,21 Pomerene,President,,Overvotes,,0,0,0,0
Cochise,21 Pomerene,President,,Undervotes,,3,1,2,0
Cochise,21 Pomerene,U.S. Senate,,"McSally, Martha",REP,682,178,469,35
Cochise,21 Pomerene,U.S. Senate,,"Kelly, Mark",DEM,288,14,269,5
Cochise,21 Pomerene,U.S. Senate,,Write-In,,4,1,3,0
Cochise,21 Pomerene,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,21 Pomerene,U.S. Senate,,Undervotes,,7,2,4,1
Cochise,21 Pomerene,U.S. House,2,"Martin, Brandon",REP,674,176,463,35
Cochise,21 Pomerene,U.S. House,2,"Kirkpatrick, Ann",DEM,275,16,254,5
Cochise,21 Pomerene,U.S. House,2,Write-In,,4,0,4,0
Cochise,21 Pomerene,U.S. House,2,Overvotes,,0,0,0,0
Cochise,21 Pomerene,U.S. House,2,Undervotes,,28,3,24,1
Cochise,21 Pomerene,State Senate,14,"Gowan, David",REP,686,175,476,35
Cochise,21 Pomerene,State Senate,14,"Karp, Bob",DEM,269,16,248,5
Cochise,21 Pomerene,State Senate,14,Write-In,,1,0,1,0
Cochise,21 Pomerene,State Senate,14,Overvotes,,0,0,0,0
Cochise,21 Pomerene,State Senate,14,Undervotes,,25,4,20,1
Cochise,21 Pomerene,State House,14,"Nutt, Becky",REP,650,171,447,32
Cochise,21 Pomerene,State House,14,"Griffin, Gail",REP,646,176,435,35
Cochise,21 Pomerene,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,243,15,223,5
Cochise,21 Pomerene,State House,14,"Maestas-Condos, Ronnie",DEM,223,15,204,4
Cochise,21 Pomerene,State House,14,Write-In,,3,0,3,0
Cochise,21 Pomerene,State House,14,Overvotes,,0,0,0,0
Cochise,21 Pomerene,State House,14,Undervotes,,197,13,178,6
Cochise,21 Pomerene,Corporation Commissioner,,"Marquez Peterson, Lea",REP,621,165,424,32
Cochise,21 Pomerene,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,619,172,417,30
Cochise,21 Pomerene,Corporation Commissioner,,"Sloan, Eric",REP,618,170,415,33
Cochise,21 Pomerene,Corporation Commissioner,,"Tovar, Anna",DEM,252,18,228,6
Cochise,21 Pomerene,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,235,15,215,5
Cochise,21 Pomerene,Corporation Commissioner,,"Stanfield, Shea",DEM,220,14,201,5
Cochise,21 Pomerene,Corporation Commissioner,,Write-In,,4,0,4,0
Cochise,21 Pomerene,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,21 Pomerene,Corporation Commissioner,,Undervotes,,374,31,331,12
Cochise,22 Portal,Registered Voters,,,,340,,,
Cochise,22 Portal,Ballots Cast,,,,284,4,275,5
Cochise,22 Portal,Ballots Cast Blank,,,,0,0,0,0
Cochise,22 Portal,President,,Trump / Pence,REP,147,2,140,5
Cochise,22 Portal,President,,Biden / Harris,DEM,130,2,128,0
Cochise,22 Portal,President,,Jorgensen / Cohen,LBT,2,0,2,0
Cochise,22 Portal,President,,Write-In,,3,0,3,0
Cochise,22 Portal,President,,Overvotes,,0,0,0,0
Cochise,22 Portal,President,,Undervotes,,2,0,2,0
Cochise,22 Portal,U.S. Senate,,"McSally, Martha",REP,150,2,143,5
Cochise,22 Portal,U.S. Senate,,"Kelly, Mark",DEM,133,2,131,0
Cochise,22 Portal,U.S. Senate,,Write-In,,0,0,0,0
Cochise,22 Portal,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,22 Portal,U.S. Senate,,Undervotes,,1,0,1,0
Cochise,22 Portal,U.S. House,2,"Martin, Brandon",REP,144,2,137,5
Cochise,22 Portal,U.S. House,2,"Kirkpatrick, Ann",DEM,136,2,134,0
Cochise,22 Portal,U.S. House,2,Write-In,,1,0,1,0
Cochise,22 Portal,U.S. House,2,Overvotes,,0,0,0,0
Cochise,22 Portal,U.S. House,2,Undervotes,,3,0,3,0
Cochise,22 Portal,State Senate,14,"Gowan, David",REP,150,2,143,5
Cochise,22 Portal,State Senate,14,"Karp, Bob",DEM,129,2,127,0
Cochise,22 Portal,State Senate,14,Write-In,,0,0,0,0
Cochise,22 Portal,State Senate,14,Overvotes,,0,0,0,0
Cochise,22 Portal,State Senate,14,Undervotes,,4,0,4,0
Cochise,22 Portal,State House,14,"Nutt, Becky",REP,142,2,135,5
Cochise,22 Portal,State House,14,"Griffin, Gail",REP,139,2,132,5
Cochise,22 Portal,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,129,2,127,0
Cochise,22 Portal,State House,14,"Maestas-Condos, Ronnie",DEM,119,1,118,0
Cochise,22 Portal,State House,14,Write-In,,0,0,0,0
Cochise,22 Portal,State House,14,Overvotes,,0,0,0,0
Cochise,22 Portal,State House,14,Undervotes,,37,1,36,0
Cochise,22 Portal,Corporation Commissioner,,"Marquez Peterson, Lea",REP,144,2,137,5
Cochise,22 Portal,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,141,2,134,5
Cochise,22 Portal,Corporation Commissioner,,"Sloan, Eric",REP,138,2,131,5
Cochise,22 Portal,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,124,1,123,0
Cochise,22 Portal,Corporation Commissioner,,"Tovar, Anna",DEM,122,1,121,0
Cochise,22 Portal,Corporation Commissioner,,"Stanfield, Shea",DEM,119,2,117,0
Cochise,22 Portal,Corporation Commissioner,,Write-In,,0,0,0,0
Cochise,22 Portal,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,22 Portal,Corporation Commissioner,,Undervotes,,61,2,59,0
Cochise,23 San Simon,Registered Voters,,,,250,,,
Cochise,23 San Simon,Ballots Cast,,,,184,35,143,6
Cochise,23 San Simon,Ballots Cast Blank,,,,0,0,0,0
Cochise,23 San Simon,President,,Trump / Pence,REP,147,29,113,5
Cochise,23 San Simon,President,,Biden / Harris,DEM,31,5,26,0
Cochise,23 San Simon,President,,Jorgensen / Cohen,LBT,3,1,2,0
Cochise,23 San Simon,President,,Write-In,,1,0,1,0
Cochise,23 San Simon,President,,Overvotes,,1,0,1,0
Cochise,23 San Simon,President,,Undervotes,,1,0,0,1
Cochise,23 San Simon,U.S. Senate,,"McSally, Martha",REP,149,30,114,5
Cochise,23 San Simon,U.S. Senate,,"Kelly, Mark",DEM,31,5,26,0
Cochise,23 San Simon,U.S. Senate,,Write-In,,1,0,1,0
Cochise,23 San Simon,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,23 San Simon,U.S. Senate,,Undervotes,,3,0,2,1
Cochise,23 San Simon,U.S. House,2,"Martin, Brandon",REP,137,27,105,5
Cochise,23 San Simon,U.S. House,2,"Kirkpatrick, Ann",DEM,38,7,31,0
Cochise,23 San Simon,U.S. House,2,Write-In,,1,0,1,0
Cochise,23 San Simon,U.S. House,2,Overvotes,,0,0,0,0
Cochise,23 San Simon,U.S. House,2,Undervotes,,8,1,6,1
Cochise,23 San Simon,State Senate,14,"Gowan, David",REP,143,28,110,5
Cochise,23 San Simon,State Senate,14,"Karp, Bob",DEM,32,6,26,0
Cochise,23 San Simon,State Senate,14,Write-In,,1,0,1,0
Cochise,23 San Simon,State Senate,14,Overvotes,,0,0,0,0
Cochise,23 San Simon,State Senate,14,Undervotes,,8,1,6,1
Cochise,23 San Simon,State House,14,"Griffin, Gail",REP,143,29,109,5
Cochise,23 San Simon,State House,14,"Nutt, Becky",REP,136,29,103,4
Cochise,23 San Simon,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,27,4,23,0
Cochise,23 San Simon,State House,14,"Maestas-Condos, Ronnie",DEM,22,4,18,0
Cochise,23 San Simon,State House,14,Write-In,,1,0,1,0
Cochise,23 San Simon,State House,14,Overvotes,,0,0,0,0
Cochise,23 San Simon,State House,14,Undervotes,,39,4,32,3
Cochise,23 San Simon,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,137,28,105,4
Cochise,23 San Simon,Corporation Commissioner,,"Marquez Peterson, Lea",REP,130,30,95,5
Cochise,23 San Simon,Corporation Commissioner,,"Sloan, Eric",REP,129,29,96,4
Cochise,23 San Simon,Corporation Commissioner,,"Tovar, Anna",DEM,30,5,25,0
Cochise,23 San Simon,Corporation Commissioner,,"Stanfield, Shea",DEM,25,4,21,0
Cochise,23 San Simon,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,23,4,19,0
Cochise,23 San Simon,Corporation Commissioner,,Write-In,,1,0,1,0
Cochise,23 San Simon,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,23 San Simon,Corporation Commissioner,,Undervotes,,77,5,67,5
Cochise,24 St. David,Registered Voters,,,,1969,,,
Cochise,24 St. David,Ballots Cast,,,,1603,359,1153,91
Cochise,24 St. David,Ballots Cast Blank,,,,0,0,0,0
Cochise,24 St. David,President,,Trump / Pence,REP,1239,335,818,86
Cochise,24 St. David,President,,Biden / Harris,DEM,332,22,306,4
Cochise,24 St. David,President,,Jorgensen / Cohen,LBT,25,2,23,0
Cochise,24 St. David,President,,Write-In,,4,0,3,1
Cochise,24 St. David,President,,Overvotes,,1,0,1,0
Cochise,24 St. David,President,,Undervotes,,2,0,2,0
Cochise,24 St. David,U.S. Senate,,"McSally, Martha",REP,1229,331,814,84
Cochise,24 St. David,U.S. Senate,,"Kelly, Mark",DEM,359,25,327,7
Cochise,24 St. David,U.S. Senate,,Write-In,,1,0,1,0
Cochise,24 St. David,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,24 St. David,U.S. Senate,,Undervotes,,14,3,11,0
Cochise,24 St. David,U.S. House,2,"Martin, Brandon",REP,1198,325,791,82
Cochise,24 St. David,U.S. House,2,"Kirkpatrick, Ann",DEM,361,30,325,6
Cochise,24 St. David,U.S. House,2,Write-In,,2,0,2,0
Cochise,24 St. David,U.S. House,2,Overvotes,,0,0,0,0
Cochise,24 St. David,U.S. House,2,Undervotes,,42,4,35,3
Cochise,24 St. David,State Senate,14,"Gowan, David",REP,1229,331,815,83
Cochise,24 St. David,State Senate,14,"Karp, Bob",DEM,331,23,301,7
Cochise,24 St. David,State Senate,14,Write-In,,1,1,0,0
Cochise,24 St. David,State Senate,14,Overvotes,,0,0,0,0
Cochise,24 St. David,State Senate,14,Undervotes,,38,3,34,1
Cochise,24 St. David,State House,14,"Griffin, Gail",REP,1177,325,770,82
Cochise,24 St. David,State House,14,"Nutt, Becky",REP,1163,322,761,80
Cochise,24 St. David,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,307,22,282,3
Cochise,24 St. David,State House,14,"Maestas-Condos, Ronnie",DEM,289,20,264,5
Cochise,24 St. David,State House,14,Write-In,,2,2,0,0
Cochise,24 St. David,State House,14,Overvotes,,0,0,0,0
Cochise,24 St. David,State House,14,Undervotes,,260,25,223,12
Cochise,24 St. David,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1150,325,746,79
Cochise,24 St. David,Corporation Commissioner,,"Sloan, Eric",REP,1134,313,740,81
Cochise,24 St. David,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1127,320,728,79
Cochise,24 St. David,Corporation Commissioner,,"Tovar, Anna",DEM,329,29,294,6
Cochise,24 St. David,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,306,26,275,5
Cochise,24 St. David,Corporation Commissioner,,"Stanfield, Shea",DEM,279,25,251,3
Cochise,24 St. David,Corporation Commissioner,,Write-In,,10,1,9,0
Cochise,24 St. David,Corporation Commissioner,,Overvotes,,3,0,3,0
Cochise,24 St. David,Corporation Commissioner,,Undervotes,,459,35,404,20
Cochise,25 Sunizona,Registered Voters,,,,543,,,
Cochise,25 Sunizona,Ballots Cast,,,,424,92,309,23
Cochise,25 Sunizona,Ballots Cast Blank,,,,0,0,0,0
Cochise,25 Sunizona,President,,Trump / Pence,REP,290,82,189,19
Cochise,25 Sunizona,President,,Biden / Harris,DEM,123,8,112,3
Cochise,25 Sunizona,President,,Jorgensen / Cohen,LBT,9,1,7,1
Cochise,25 Sunizona,President,,Write-In,,0,0,0,0
Cochise,25 Sunizona,President,,Overvotes,,0,0,0,0
Cochise,25 Sunizona,President,,Undervotes,,2,1,1,0
Cochise,25 Sunizona,U.S. Senate,,"McSally, Martha",REP,289,80,190,19
Cochise,25 Sunizona,U.S. Senate,,"Kelly, Mark",DEM,130,12,114,4
Cochise,25 Sunizona,U.S. Senate,,Write-In,,0,0,0,0
Cochise,25 Sunizona,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,25 Sunizona,U.S. Senate,,Undervotes,,5,0,5,0
Cochise,25 Sunizona,U.S. House,2,"Martin, Brandon",REP,288,80,191,17
Cochise,25 Sunizona,U.S. House,2,"Kirkpatrick, Ann",DEM,129,11,114,4
Cochise,25 Sunizona,U.S. House,2,Write-In,,0,0,0,0
Cochise,25 Sunizona,U.S. House,2,Overvotes,,0,0,0,0
Cochise,25 Sunizona,U.S. House,2,Undervotes,,7,1,4,2
Cochise,25 Sunizona,State Senate,14,"Gowan, David",REP,294,81,194,19
Cochise,25 Sunizona,State Senate,14,"Karp, Bob",DEM,122,9,110,3
Cochise,25 Sunizona,State Senate,14,Write-In,,0,0,0,0
Cochise,25 Sunizona,State Senate,14,Overvotes,,0,0,0,0
Cochise,25 Sunizona,State Senate,14,Undervotes,,8,2,5,1
Cochise,25 Sunizona,State House,14,"Griffin, Gail",REP,278,78,182,18
Cochise,25 Sunizona,State House,14,"Nutt, Becky",REP,278,78,181,19
Cochise,25 Sunizona,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,115,9,104,2
Cochise,25 Sunizona,State House,14,"Maestas-Condos, Ronnie",DEM,107,6,98,3
Cochise,25 Sunizona,State House,14,Write-In,,0,0,0,0
Cochise,25 Sunizona,State House,14,Overvotes,,0,0,0,0
Cochise,25 Sunizona,State House,14,Undervotes,,70,13,53,4
Cochise,25 Sunizona,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,275,78,178,19
Cochise,25 Sunizona,Corporation Commissioner,,"Sloan, Eric",REP,268,75,174,19
Cochise,25 Sunizona,Corporation Commissioner,,"Marquez Peterson, Lea",REP,265,77,169,19
Cochise,25 Sunizona,Corporation Commissioner,,"Tovar, Anna",DEM,114,8,103,3
Cochise,25 Sunizona,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,108,9,97,2
Cochise,25 Sunizona,Corporation Commissioner,,"Stanfield, Shea",DEM,103,8,93,2
Cochise,25 Sunizona,Corporation Commissioner,,Write-In,,3,0,3,0
Cochise,25 Sunizona,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,25 Sunizona,Corporation Commissioner,,Undervotes,,136,21,110,5
Cochise,26 SV Avenida Del Sol,Registered Voters,,,,2552,,,
Cochise,26 SV Avenida Del Sol,Ballots Cast,,,,1924,259,1598,67
Cochise,26 SV Avenida Del Sol,Ballots Cast Blank,,,,2,0,2,0
Cochise,26 SV Avenida Del Sol,President,,Trump / Pence,REP,1151,205,893,53
Cochise,26 SV Avenida Del Sol,President,,Biden / Harris,DEM,722,48,660,14
Cochise,26 SV Avenida Del Sol,President,,Jorgensen / Cohen,LBT,33,5,28,0
Cochise,26 SV Avenida Del Sol,President,,Write-In,,7,1,6,0
Cochise,26 SV Avenida Del Sol,President,,Overvotes,,1,0,1,0
Cochise,26 SV Avenida Del Sol,President,,Undervotes,,10,0,10,0
Cochise,26 SV Avenida Del Sol,U.S. Senate,,"McSally, Martha",REP,1142,208,885,49
Cochise,26 SV Avenida Del Sol,U.S. Senate,,"Kelly, Mark",DEM,751,49,685,17
Cochise,26 SV Avenida Del Sol,U.S. Senate,,Write-In,,2,1,1,0
Cochise,26 SV Avenida Del Sol,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,26 SV Avenida Del Sol,U.S. Senate,,Undervotes,,29,1,27,1
Cochise,26 SV Avenida Del Sol,U.S. House,2,"Martin, Brandon",REP,1135,207,877,51
Cochise,26 SV Avenida Del Sol,U.S. House,2,"Kirkpatrick, Ann",DEM,728,49,666,13
Cochise,26 SV Avenida Del Sol,U.S. House,2,Write-In,,3,1,2,0
Cochise,26 SV Avenida Del Sol,U.S. House,2,Overvotes,,1,0,1,0
Cochise,26 SV Avenida Del Sol,U.S. House,2,Undervotes,,57,2,52,3
Cochise,26 SV Avenida Del Sol,State Senate,14,"Gowan, David",REP,1172,207,918,47
Cochise,26 SV Avenida Del Sol,State Senate,14,"Karp, Bob",DEM,674,45,613,16
Cochise,26 SV Avenida Del Sol,State Senate,14,Write-In,,2,1,1,0
Cochise,26 SV Avenida Del Sol,State Senate,14,Overvotes,,0,0,0,0
Cochise,26 SV Avenida Del Sol,State Senate,14,Undervotes,,69,3,62,4
Cochise,26 SV Avenida Del Sol,State House,14,"Griffin, Gail",REP,1097,205,846,46
Cochise,26 SV Avenida Del Sol,State House,14,"Nutt, Becky",REP,1081,198,837,46
Cochise,26 SV Avenida Del Sol,State House,14,"Beach-Moschetti, Kimberly ""Kim""",DEM,652,47,591,14
Cochise,26 SV Avenida Del Sol,State House,14,"Maestas-Condos, Ronnie",DEM,549,41,496,12
Cochise,26 SV Avenida Del Sol,State House,14,Write-In,,2,2,0,0
Cochise,26 SV Avenida Del Sol,State House,14,Overvotes,,0,0,0,0
Cochise,26 SV Avenida Del Sol,State House,14,Undervotes,,453,19,418,16
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"Marquez Peterson, Lea",REP,1070,195,831,44
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"O'Connor, James ""Jim""",REP,1049,194,810,45
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"Sloan, Eric",REP,993,188,765,40
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"Tovar, Anna",DEM,663,52,596,15
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"Stanfield, Shea",DEM,573,44,511,18
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,"Mundell, William ""Bill""",DEM,555,46,496,13
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,Write-In,,4,3,0,1
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,Overvotes,,0,0,0,0
Cochise,26 SV Avenida Del Sol,Corporation Commissioner,,Undervotes,,844,46,773,25
Cochise,27 SV Buffalo Soldier,Registered Voters,,,,3016,,,
Cochise,27 SV Buffalo Soldier,Ballots Cast,,,,2426,377,1955,94
Cochise,27 SV Buffalo Soldier,Ballots Cast Blank,,,,0,0,0,0
Cochise,27 SV Buffalo Soldier,President,,Trump / Pence,REP,1468,322,1081,65
Cochise,27 SV Buffalo Soldier,President,,Biden / Harris,DEM,871,45,803,23
Cochise,27 SV Buffalo Soldier,President,,Jorgensen / Cohen,LBT,67,7,54,6
Cochise,27 SV Buffalo Soldier,President,,Write-In,,10,2,8,0
Cochise,27 SV Buffalo Soldier,President,,Overvotes,,0,0,0,0
Cochise,27 SV Buffalo Soldier,President,,Undervotes,,10,1,9,0
Cochise,27 SV Buffalo Soldier,U.S. Senate,,"McSally, Martha",REP,1485,324,1100,61
Cochise,27 SV Buffalo Soldier,U.S. Senate,,"Kelly, Mark",DEM,915,52,832,31
Cochise,27 SV Buffalo Soldier,U.S. Senate,,Write-In,,3,1,1,1
Cochise,27 SV Buffalo Soldier,U.S. Senate,,Overvotes,,0,0,0,0
Cochise,27 SV Buffalo Soldier,U.S. Senate,,Undervotes,,23,0,22,1
