county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Yuma,022,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Yuma,022,U.S. House,9,1,GRN,Write-In Totals,0,0,0,0
Yuma,022,U.S. House,9,1,GRN,Total Votes Cast,0,0,0,0
Yuma,022,State Senate,2,1,GRN,Write-In Totals,0,0,0,0
Yuma,022,State Senate,2,1,GRN,Total Votes Cast,0,0,0,0
Yuma,022,State House,2,2,GRN,Write-In Totals,0,0,0,0
Yuma,022,State House,2,2,GRN,Total Votes Cast,0,0,0,0
Yuma,022,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Yuma,022,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Yuma,022,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Yuma,022,Council Member,City of Yuma,3,,Martin GARCIA,208,198,10,0
Yuma,022,Council Member,City of Yuma,3,,Brannick HARRIS,305,289,16,0
Yuma,022,Council Member,City of Yuma,3,,Mark MARTINEZ,277,258,19,0
Yuma,022,Council Member,City of Yuma,3,,Chris MORRIS,387,368,19,0
Yuma,022,Council Member,City of Yuma,3,,Karen A. WATTS,339,322,17,0
Yuma,022,Council Member,City of Yuma,3,,Write-In Totals,7,7,0,0
Yuma,022,Council Member,City of Yuma,3,,Total Votes Cast,1523,1442,81,0
Yuma,022,Municipal Judge,City of Yuma,1,,Write-In Totals,69,62,6,1
Yuma,022,Municipal Judge,City of Yuma,1,,Total Votes Cast,69,62,6,1
Yuma,023,"Registered Voters - Total ",,,,,3698,3698,3698,3698
Yuma,023,Ballots Cast - Total,,,,,756,662,93,1
Yuma,023,U.S. Senate,,1,REP,Kari LAKE,304,252,51,1
Yuma,023,U.S. Senate,,1,REP,Mark LAMB,200,182,18,0
Yuma,023,U.S. Senate,,1,REP,Elizabeth Jean REYE,25,25,0,0
Yuma,023,U.S. Senate,,1,REP,Write-In Totals,2,1,1,0
Yuma,023,U.S. Senate,,1,REP,Total Votes Cast,531,460,70,1
Yuma,023,U.S. House,9,1,REP,Write-In Totals,1,1,0,0
Yuma,023,U.S. House,9,1,REP,Total Votes Cast,481,414,66,1
Yuma,023,State Senate,2,1,REP,Write-In Totals,3,1,2,0
Yuma,023,State Senate,2,1,REP,Total Votes Cast,494,425,68,1
Yuma,023,State House,2,2,REP,Write-In Totals,1,1,0,0
Yuma,023,State House,2,2,REP,Total Votes Cast,874,758,114,2
Yuma,023,Corporation Commissioner,,3,REP,Rene LOPEZ,331,296,34,1
Yuma,023,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,345,300,44,1
Yuma,023,Corporation Commissioner,,3,REP,Rachel WALDEN,377,331,45,1
Yuma,023,Corporation Commissioner,,3,REP,Write-In Totals,8,8,0,0
Yuma,023,Corporation Commissioner,,3,REP,Total Votes Cast,1061,935,123,3
Yuma,023,Board of Supervisors,2,1,REP,Write-In Totals,0,0,0,0
Yuma,023,Board of Supervisors,2,1,REP,Total Votes Cast,474,408,65,1
Yuma,023,County Assessor,,1,REP,Lupita CANDELA,56,50,6,0
Yuma,023,County Assessor,,1,REP,Victoria MORRIS CLARKSON,190,168,22,0
Yuma,023,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",236,199,36,1
Yuma,023,County Assessor,,1,REP,Write-In Totals,2,1,1,0
Yuma,023,County Assessor,,1,REP,Total Votes Cast,484,418,65,1
Yuma,023,County Attorney,,1,REP,Write-In Totals,28,25,3,0
Yuma,023,County Attorney,,1,REP,Total Votes Cast,28,25,3,0
Yuma,023,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",281,247,33,1
Yuma,023,County Recorder,,1,REP,David LARA,209,176,33,0
Yuma,023,County Recorder,,1,REP,Write-In Totals,1,1,0,0
Yuma,023,County Recorder,,1,REP,Total Votes Cast,491,424,66,1
Yuma,023,County School Superintendent,,1,REP,Tom HURT,467,403,63,1
Yuma,023,County School Superintendent,,1,REP,Write-In Totals,2,1,1,0
Yuma,023,County School Superintendent,,1,REP,Total Votes Cast,469,404,64,1
Yuma,023,County Sheriff,,1,REP,Leon WILMOT,492,423,68,1
Yuma,023,County Sheriff,,1,REP,Write-In Totals,3,2,1,0
Yuma,023,County Sheriff,,1,REP,Total Votes Cast,495,425,69,1
Yuma,023,County Treasurer,,1,REP,David ALEXANDRE,448,384,63,1
Yuma,023,County Treasurer,,1,REP,Write-In Totals,2,2,0,0
Yuma,023,County Treasurer,,1,REP,Total Votes Cast,450,386,63,1
Yuma,023,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,30,28,2,0
Yuma,023,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,30,28,2,0
Yuma,023,Judge of the Superior Court,Div 4,1,REP,David HAWS,466,403,62,1
Yuma,023,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,2,1,1,0
Yuma,023,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,468,404,63,1
Yuma,023,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,451,388,62,1
Yuma,023,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,1,0,1,0
Yuma,023,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,452,388,63,1
Yuma,023,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,448,386,61,1
Yuma,023,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,1,0,1,0
Yuma,023,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,449,386,62,1
Yuma,023,U.S. Senate,,1,DEM,Ruben GALLEGO,195,177,18,0
Yuma,023,U.S. Senate,,1,DEM,Write-In Totals,1,1,0,0
Yuma,023,U.S. Senate,,1,DEM,Total Votes Cast,196,178,18,0
Yuma,023,U.S. House,9,1,DEM,Write-In Totals,1,1,0,0
Yuma,023,U.S. House,9,1,DEM,Total Votes Cast,183,167,16,0
Yuma,023,State Senate,2,1,DEM,Write-In Totals,16,14,2,0
Yuma,023,State Senate,2,1,DEM,Total Votes Cast,16,14,2,0
Yuma,023,State House,2,2,DEM,Write-In Totals,6,5,1,0
Yuma,023,State House,2,2,DEM,Total Votes Cast,182,166,16,0
Yuma,023,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,171,159,12,0
Yuma,023,Corporation Commissioner,,3,DEM,Jonathon HILL,135,121,14,0
Yuma,023,Corporation Commissioner,,3,DEM,Joshua POLACHECK,134,123,11,0
Yuma,023,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Yuma,023,Corporation Commissioner,,3,DEM,Total Votes Cast,440,403,37,0
Yuma,023,Board of Supervisors,2,1,DEM,Write-In Totals,8,6,2,0
Yuma,023,Board of Supervisors,2,1,DEM,Total Votes Cast,8,6,2,0
Yuma,023,County Assessor,,1,DEM,Brian DE LA HOYA,182,165,17,0
Yuma,023,County Assessor,,1,DEM,Write-In Totals,2,2,0,0
Yuma,023,County Assessor,,1,DEM,Total Votes Cast,184,167,17,0
Yuma,023,County Attorney,,1,DEM,Karolyn KACZOROWSKI,184,168,16,0
Yuma,023,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Yuma,023,County Attorney,,1,DEM,Total Votes Cast,184,168,16,0
Yuma,023,County Recorder,,1,DEM,Write-In Totals,25,22,3,0
Yuma,023,County Recorder,,1,DEM,Total Votes Cast,25,22,3,0
Yuma,023,County School Superintendent,,1,DEM,Norma NELSON,183,168,15,0
Yuma,023,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Yuma,023,County School Superintendent,,1,DEM,Total Votes Cast,183,168,15,0
Yuma,023,County Sheriff,,1,DEM,Write-In Totals,12,10,2,0
Yuma,023,County Sheriff,,1,DEM,Total Votes Cast,12,10,2,0
Yuma,023,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,186,170,16,0
Yuma,023,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Yuma,023,County Treasurer,,1,DEM,Total Votes Cast,186,170,16,0
Yuma,023,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,181,168,13,0
Yuma,023,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,0,0,0,0
Yuma,023,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,181,168,13,0
Yuma,023,Judge of the Superior Court,Div 4,1,DEM,Write-In Totals,8,6,2,0
Yuma,023,Judge of the Superior Court,Div 4,1,DEM,Total Votes Cast,8,6,2,0
Yuma,023,Judge of the Superior Court,Div 6,1,DEM,Write-In Totals,6,5,1,0
Yuma,023,Judge of the Superior Court,Div 6,1,DEM,Total Votes Cast,6,5,1,0
Yuma,023,Judge of the Superior Court,Div 7,1,DEM,Write-In Totals,8,6,2,0
Yuma,023,Judge of the Superior Court,Div 7,1,DEM,Total Votes Cast,8,6,2,0
Yuma,023,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Yuma,023,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Yuma,023,U.S. House,9,1,LBT,Write-In Totals,0,0,0,0
Yuma,023,U.S. House,9,1,LBT,Total Votes Cast,0,0,0,0
Yuma,023,State Senate,2,1,LBT,Write-In Totals,0,0,0,0
Yuma,023,State Senate,2,1,LBT,Total Votes Cast,0,0,0,0
Yuma,023,State House,2,2,LBT,Write-In Totals,0,0,0,0
Yuma,023,State House,2,2,LBT,Total Votes Cast,0,0,0,0
Yuma,023,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Yuma,023,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Yuma,023,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Yuma,023,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Yuma,023,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Yuma,023,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Yuma,023,U.S. House,9,1,GRN,Write-In Totals,0,0,0,0
Yuma,023,U.S. House,9,1,GRN,Total Votes Cast,0,0,0,0
Yuma,023,State Senate,2,1,GRN,Write-In Totals,0,0,0,0
Yuma,023,State Senate,2,1,GRN,Total Votes Cast,0,0,0,0
Yuma,023,State House,2,2,GRN,Write-In Totals,0,0,0,0
Yuma,023,State House,2,2,GRN,Total Votes Cast,0,0,0,0
Yuma,023,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Yuma,023,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Yuma,023,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Yuma,023,Council Member,City of Yuma,3,,Martin GARCIA,253,220,32,1
Yuma,023,Council Member,City of Yuma,3,,Brannick HARRIS,281,256,25,0
Yuma,023,Council Member,City of Yuma,3,,Mark MARTINEZ,343,299,43,1
Yuma,023,Council Member,City of Yuma,3,,Chris MORRIS,419,368,51,0
Yuma,023,Council Member,City of Yuma,3,,Karen A. WATTS,396,358,37,1
Yuma,023,Council Member,City of Yuma,3,,Write-In Totals,0,0,0,0
Yuma,023,Council Member,City of Yuma,3,,Total Votes Cast,1692,1501,188,3
Yuma,023,Municipal Judge,City of Yuma,1,,Write-In Totals,74,63,11,0
Yuma,023,Municipal Judge,City of Yuma,1,,Total Votes Cast,74,63,11,0
Yuma,024,"Registered Voters - Total ",,,,,2201,2201,2201,2201
Yuma,024,Ballots Cast - Total,,,,,600,561,39,0
Yuma,024,U.S. Senate,,1,REP,Kari LAKE,275,250,25,0
Yuma,024,U.S. Senate,,1,REP,Mark LAMB,120,112,8,0
Yuma,024,U.S. Senate,,1,REP,Elizabeth Jean REYE,8,7,1,0
Yuma,024,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Yuma,024,U.S. Senate,,1,REP,Total Votes Cast,403,369,34,0
Yuma,024,U.S. House,9,1,REP,Write-In Totals,2,2,0,0
Yuma,024,U.S. House,9,1,REP,Total Votes Cast,380,347,33,0
Yuma,024,State Senate,2,1,REP,Write-In Totals,4,3,1,0
Yuma,024,State Senate,2,1,REP,Total Votes Cast,373,342,31,0
Yuma,024,State House,2,2,REP,Write-In Totals,2,2,0,0
Yuma,024,State House,2,2,REP,Total Votes Cast,621,566,55,0
Yuma,024,Corporation Commissioner,,3,REP,Rene LOPEZ,239,220,19,0
Yuma,024,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,233,213,20,0
Yuma,024,Corporation Commissioner,,3,REP,Rachel WALDEN,299,268,31,0
Yuma,024,Corporation Commissioner,,3,REP,Write-In Totals,4,4,0,0
Yuma,024,Corporation Commissioner,,3,REP,Total Votes Cast,775,705,70,0
Yuma,024,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Yuma,024,Board of Supervisors,3,1,REP,Total Votes Cast,351,318,33,0
Yuma,024,County Assessor,,1,REP,Lupita CANDELA,47,43,4,0
Yuma,024,County Assessor,,1,REP,Victoria MORRIS CLARKSON,124,110,14,0
Yuma,024,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",195,179,16,0
Yuma,024,County Assessor,,1,REP,Write-In Totals,1,1,0,0
Yuma,024,County Assessor,,1,REP,Total Votes Cast,367,333,34,0
Yuma,024,County Attorney,,1,REP,Write-In Totals,43,41,2,0
Yuma,024,County Attorney,,1,REP,Total Votes Cast,43,41,2,0
Yuma,024,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",159,144,15,0
Yuma,024,County Recorder,,1,REP,David LARA,205,186,19,0
Yuma,024,County Recorder,,1,REP,Write-In Totals,1,1,0,0
Yuma,024,County Recorder,,1,REP,Total Votes Cast,365,331,34,0
Yuma,024,County School Superintendent,,1,REP,Tom HURT,359,327,32,0
Yuma,024,County School Superintendent,,1,REP,Write-In Totals,2,1,1,0
Yuma,024,County School Superintendent,,1,REP,Total Votes Cast,361,328,33,0
Yuma,024,County Sheriff,,1,REP,Leon WILMOT,380,346,34,0
Yuma,024,County Sheriff,,1,REP,Write-In Totals,1,1,0,0
Yuma,024,County Sheriff,,1,REP,Total Votes Cast,381,347,34,0
Yuma,024,County Treasurer,,1,REP,David ALEXANDRE,345,312,33,0
Yuma,024,County Treasurer,,1,REP,Write-In Totals,3,2,1,0
Yuma,024,County Treasurer,,1,REP,Total Votes Cast,348,314,34,0
Yuma,024,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,52,46,6,0
Yuma,024,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,52,46,6,0
Yuma,024,Judge of the Superior Court,Div 4,1,REP,David HAWS,356,322,34,0
Yuma,024,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,2,2,0,0
Yuma,024,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,358,324,34,0
Yuma,024,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,347,313,34,0
Yuma,024,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,2,2,0,0
Yuma,024,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,349,315,34,0
Yuma,024,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,350,316,34,0
Yuma,024,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,1,1,0,0
Yuma,024,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,351,317,34,0
Yuma,024,U.S. Senate,,1,DEM,Ruben GALLEGO,179,174,5,0
Yuma,024,U.S. Senate,,1,DEM,Write-In Totals,2,2,0,0
Yuma,024,U.S. Senate,,1,DEM,Total Votes Cast,181,176,5,0
Yuma,024,U.S. House,9,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,U.S. House,9,1,DEM,Total Votes Cast,174,170,4,0
Yuma,024,State Senate,2,1,DEM,Write-In Totals,25,25,0,0
Yuma,024,State Senate,2,1,DEM,Total Votes Cast,25,25,0,0
Yuma,024,State House,2,2,DEM,Write-In Totals,1,1,0,0
Yuma,024,State House,2,2,DEM,Total Votes Cast,168,164,4,0
Yuma,024,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,136,131,5,0
Yuma,024,Corporation Commissioner,,3,DEM,Jonathon HILL,129,124,5,0
Yuma,024,Corporation Commissioner,,3,DEM,Joshua POLACHECK,124,119,5,0
Yuma,024,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Yuma,024,Corporation Commissioner,,3,DEM,Total Votes Cast,389,374,15,0
Yuma,024,Board of Supervisors,3,1,DEM,Write-In Totals,24,23,1,0
Yuma,024,Board of Supervisors,3,1,DEM,Total Votes Cast,24,23,1,0
Yuma,024,County Assessor,,1,DEM,Brian DE LA HOYA,169,165,4,0
Yuma,024,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,County Assessor,,1,DEM,Total Votes Cast,169,165,4,0
Yuma,024,County Attorney,,1,DEM,Karolyn KACZOROWSKI,168,164,4,0
Yuma,024,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,County Attorney,,1,DEM,Total Votes Cast,168,164,4,0
Yuma,024,County Recorder,,1,DEM,Write-In Totals,28,27,1,0
Yuma,024,County Recorder,,1,DEM,Total Votes Cast,28,27,1,0
Yuma,024,County School Superintendent,,1,DEM,Norma NELSON,172,168,4,0
Yuma,024,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,County School Superintendent,,1,DEM,Total Votes Cast,172,168,4,0
Yuma,024,County Sheriff,,1,DEM,Write-In Totals,18,17,1,0
Yuma,024,County Sheriff,,1,DEM,Total Votes Cast,18,17,1,0
Yuma,024,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,170,166,4,0
Yuma,024,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,County Treasurer,,1,DEM,Total Votes Cast,170,166,4,0
Yuma,024,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,169,165,4,0
Yuma,024,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,0,0,0,0
Yuma,024,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,169,165,4,0
Yuma,024,Judge of the Superior Court,Div 4,1,DEM,Write-In Totals,15,14,1,0
Yuma,024,Judge of the Superior Court,Div 4,1,DEM,Total Votes Cast,15,14,1,0
Yuma,024,Judge of the Superior Court,Div 6,1,DEM,Write-In Totals,15,14,1,0
Yuma,024,Judge of the Superior Court,Div 6,1,DEM,Total Votes Cast,15,14,1,0
Yuma,024,Judge of the Superior Court,Div 7,1,DEM,Write-In Totals,14,13,1,0
Yuma,024,Judge of the Superior Court,Div 7,1,DEM,Total Votes Cast,14,13,1,0
Yuma,024,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Yuma,024,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Yuma,024,U.S. House,9,1,LBT,Write-In Totals,0,0,0,0
Yuma,024,U.S. House,9,1,LBT,Total Votes Cast,0,0,0,0
Yuma,024,State Senate,2,1,LBT,Write-In Totals,0,0,0,0
Yuma,024,State Senate,2,1,LBT,Total Votes Cast,0,0,0,0
Yuma,024,State House,2,2,LBT,Write-In Totals,0,0,0,0
Yuma,024,State House,2,2,LBT,Total Votes Cast,0,0,0,0
Yuma,024,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Yuma,024,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Yuma,024,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Yuma,024,U.S. Senate,,1,GRN,Michael NORTON,1,1,0,0
Yuma,024,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Yuma,024,U.S. Senate,,1,GRN,Total Votes Cast,1,1,0,0
Yuma,024,U.S. House,9,1,GRN,Write-In Totals,0,0,0,0
Yuma,024,U.S. House,9,1,GRN,Total Votes Cast,0,0,0,0
Yuma,024,State Senate,2,1,GRN,Write-In Totals,0,0,0,0
Yuma,024,State Senate,2,1,GRN,Total Votes Cast,0,0,0,0
Yuma,024,State House,2,2,GRN,Write-In Totals,0,0,0,0
Yuma,024,State House,2,2,GRN,Total Votes Cast,0,0,0,0
Yuma,024,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Yuma,024,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Yuma,024,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Yuma,024,Council Member,City of Yuma,3,,Martin GARCIA,36,31,5,0
Yuma,024,Council Member,City of Yuma,3,,Brannick HARRIS,46,41,5,0
Yuma,024,Council Member,City of Yuma,3,,Mark MARTINEZ,55,50,5,0
Yuma,024,Council Member,City of Yuma,3,,Chris MORRIS,72,64,8,0
Yuma,024,Council Member,City of Yuma,3,,Karen A. WATTS,71,68,3,0
Yuma,024,Council Member,City of Yuma,3,,Write-In Totals,0,0,0,0
Yuma,024,Council Member,City of Yuma,3,,Total Votes Cast,280,254,26,0
Yuma,024,Municipal Judge,City of Yuma,1,,Write-In Totals,13,12,1,0
Yuma,024,Municipal Judge,City of Yuma,1,,Total Votes Cast,13,12,1,0
Yuma,025,"Registered Voters - Total ",,,,,3660,3660,3660,3660
Yuma,025,"Ballots Cast - Total ,",,,,,1116,1018,96,2
Yuma,025,U.S. Senate,,1,REP,Kari LAKE,532,471,60,1
Yuma,025,U.S. Senate,,1,REP,Mark LAMB,308,284,23,1
Yuma,025,U.S. Senate,,1,REP,Elizabeth Jean REYE,34,34,0,0
Yuma,025,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Yuma,025,U.S. Senate,,1,REP,Total Votes Cast,874,789,83,2
Yuma,025,U.S. House,9,1,REP,Write-In Totals,6,6,0,0
Yuma,025,U.S. House,9,1,REP,Total Votes Cast,777,700,75,2
Yuma,025,State Senate,2,1,REP,Write-In Totals,5,5,0,0
Yuma,025,State Senate,2,1,REP,Total Votes Cast,826,745,79,2
Yuma,025,State House,2,2,REP,Write-In Totals,1,1,0,0
Yuma,025,State House,2,2,REP,Total Votes Cast,1338,1212,123,3
Yuma,025,Corporation Commissioner,,3,REP,Rene LOPEZ,542,489,53,0
Yuma,025,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,502,460,41,1
Yuma,025,Corporation Commissioner,,3,REP,Rachel WALDEN,564,513,51,0
Yuma,025,Corporation Commissioner,,3,REP,Write-In Totals,6,5,1,0
Yuma,025,Corporation Commissioner,,3,REP,Total Votes Cast,1614,1467,146,1
Yuma,025,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Yuma,025,Board of Supervisors,3,1,REP,Total Votes Cast,764,693,69,2
Yuma,025,County Assessor,,1,REP,Lupita CANDELA,106,96,10,0
Yuma,025,County Assessor,,1,REP,Victoria MORRIS CLARKSON,268,256,12,0
Yuma,025,County Assessor,,1,REP,"Steven ""Stevie"" SEALE",404,348,54,2
Yuma,025,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Yuma,025,County Assessor,,1,REP,Total Votes Cast,778,700,76,2
Yuma,025,County Attorney,,1,REP,Write-In Totals,66,66,0,0
Yuma,025,County Attorney,,1,REP,Total Votes Cast,66,66,0,0
Yuma,025,County Recorder,,1,REP,"Richard ""Rick"" COLWELL",455,415,39,1
Yuma,025,County Recorder,,1,REP,David LARA,314,284,29,1
Yuma,025,County Recorder,,1,REP,Write-In Totals,1,1,0,0
Yuma,025,County Recorder,,1,REP,Total Votes Cast,770,700,68,2
Yuma,025,County School Superintendent,,1,REP,Tom HURT,760,684,74,2
Yuma,025,County School Superintendent,,1,REP,Write-In Totals,2,2,0,0
Yuma,025,County School Superintendent,,1,REP,Total Votes Cast,762,686,74,2
Yuma,025,County Sheriff,,1,REP,Leon WILMOT,802,721,79,2
Yuma,025,County Sheriff,,1,REP,Write-In Totals,1,1,0,0
Yuma,025,County Sheriff,,1,REP,Total Votes Cast,803,722,79,2
Yuma,025,County Treasurer,,1,REP,David ALEXANDRE,725,652,71,2
Yuma,025,County Treasurer,,1,REP,Write-In Totals,1,1,0,0
Yuma,025,County Treasurer,,1,REP,Total Votes Cast,726,653,71,2
Yuma,025,Judge of the Superior Court,Div 1,1,REP,Write-In Totals,85,84,1,0
Yuma,025,Judge of the Superior Court,Div 1,1,REP,Total Votes Cast,85,84,1,0
Yuma,025,Judge of the Superior Court,Div 4,1,REP,David HAWS,744,678,64,2
Yuma,025,Judge of the Superior Court,Div 4,1,REP,Write-In Totals,4,4,0,0
Yuma,025,Judge of the Superior Court,Div 4,1,REP,Total Votes Cast,748,682,64,2
Yuma,025,Judge of the Superior Court,Div 6,1,REP,Nathaniel SORENSON,729,664,63,2
Yuma,025,Judge of the Superior Court,Div 6,1,REP,Write-In Totals,3,3,0,0
Yuma,025,Judge of the Superior Court,Div 6,1,REP,Total Votes Cast,732,667,63,2
Yuma,025,Judge of the Superior Court,Div 7,1,REP,Darci WEEDE,722,657,63,2
Yuma,025,Judge of the Superior Court,Div 7,1,REP,Write-In Totals,4,4,0,0
Yuma,025,Judge of the Superior Court,Div 7,1,REP,Total Votes Cast,726,661,63,2
Yuma,025,U.S. Senate,,1,DEM,Ruben GALLEGO,220,208,12,0
Yuma,025,U.S. Senate,,1,DEM,Write-In Totals,3,3,0,0
Yuma,025,U.S. Senate,,1,DEM,Total Votes Cast,223,211,12,0
Yuma,025,U.S. House,9,1,DEM,Write-In Totals,1,1,0,0
Yuma,025,U.S. House,9,1,DEM,Total Votes Cast,215,204,11,0
Yuma,025,State Senate,2,1,DEM,Write-In Totals,39,39,0,0
Yuma,025,State Senate,2,1,DEM,Total Votes Cast,39,39,0,0
Yuma,025,State House,2,2,DEM,Write-In Totals,2,2,0,0
Yuma,025,State House,2,2,DEM,Total Votes Cast,212,201,11,0
Yuma,025,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,184,176,8,0
Yuma,025,Corporation Commissioner,,3,DEM,Jonathon HILL,170,161,9,0
Yuma,025,Corporation Commissioner,,3,DEM,Joshua POLACHECK,167,158,9,0
Yuma,025,Corporation Commissioner,,3,DEM,Write-In Totals,5,5,0,0
Yuma,025,Corporation Commissioner,,3,DEM,Total Votes Cast,526,500,26,0
Yuma,025,Board of Supervisors,3,1,DEM,Write-In Totals,32,32,0,0
Yuma,025,Board of Supervisors,3,1,DEM,Total Votes Cast,32,32,0,0
Yuma,025,County Assessor,,1,DEM,Brian DE LA HOYA,207,196,11,0
Yuma,025,County Assessor,,1,DEM,Write-In Totals,4,3,1,0
Yuma,025,County Assessor,,1,DEM,Total Votes Cast,211,199,12,0
Yuma,025,County Attorney,,1,DEM,Karolyn KACZOROWSKI,204,194,10,0
Yuma,025,County Attorney,,1,DEM,Write-In Totals,2,2,0,0
Yuma,025,County Attorney,,1,DEM,Total Votes Cast,206,196,10,0
Yuma,025,County Recorder,,1,DEM,Write-In Totals,43,39,4,0
Yuma,025,County Recorder,,1,DEM,Total Votes Cast,43,39,4,0
Yuma,025,County School Superintendent,,1,DEM,Norma NELSON,212,201,11,0
Yuma,025,County School Superintendent,,1,DEM,Write-In Totals,3,3,0,0
Yuma,025,County School Superintendent,,1,DEM,Total Votes Cast,215,204,11,0
Yuma,025,County Sheriff,,1,DEM,Write-In Totals,22,22,0,0
Yuma,025,County Sheriff,,1,DEM,Total Votes Cast,22,22,0,0
Yuma,025,County Treasurer,,1,DEM,Angela PANCRAZI MORENO,216,206,10,0
Yuma,025,County Treasurer,,1,DEM,Write-In Totals,1,1,0,0
Yuma,025,County Treasurer,,1,DEM,Total Votes Cast,217,207,10,0
Yuma,025,Judge of the Superior Court,Div 1,1,DEM,Mark Wayne REEVES,212,201,11,0
Yuma,025,Judge of the Superior Court,Div 1,1,DEM,Write-In Totals,0,0,0,0
Yuma,025,Judge of the Superior Court,Div 1,1,DEM,Total Votes Cast,212,201,11,0
Yuma,025,Judge of the Superior Court,Div 4,1,DEM,Write-In Totals,17,17,0,0
Yuma,025,Judge of the Superior Court,Div 4,1,DEM,Total Votes Cast,17,17,0,0
