county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Gila,43,37,6,0,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 3
Gila,155,118,33,4,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 4
Gila,236,174,52,10,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 6
Gila,121,81,38,2,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 7
Gila,168,130,33,5,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 8
Gila,198,147,47,4,IND,Sheriff,,"STUBBS, DARRELL",Globe No. 11
Gila,209,142,55,12,IND,Sheriff,,"STUBBS, DARRELL",East Globe
Gila,132,96,30,6,IND,Sheriff,,"STUBBS, DARRELL",Miami No. 1
Gila,189,124,57,8,IND,Sheriff,,"STUBBS, DARRELL",Miami No. 3
Gila,291,196,78,17,IND,Sheriff,,"STUBBS, DARRELL",Claypool No. 1
Gila,214,140,68,6,IND,Sheriff,,"STUBBS, DARRELL",Claypool No. 2
Gila,157,117,37,3,IND,Sheriff,,"STUBBS, DARRELL",Claypool No. 3
Gila,140,95,37,8,IND,Sheriff,,"STUBBS, DARRELL",Central Heights
Gila,70,54,14,2,IND,Sheriff,,"STUBBS, DARRELL",Pinal Creek
Gila,62,47,15,0,IND,Sheriff,,"STUBBS, DARRELL",Wheatfields
Gila,216,165,44,7,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 1
Gila,347,262,73,12,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 2
Gila,467,406,49,12,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 3
Gila,253,205,39,9,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 4
Gila,296,231,57,8,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 5
Gila,213,172,30,11,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 6
Gila,164,129,27,8,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 7
Gila,250,204,39,7,IND,Sheriff,,"STUBBS, DARRELL",Payson No. 8
Gila,358,286,51,21,IND,Sheriff,,"STUBBS, DARRELL",Star Valley
Gila,230,160,58,12,IND,Sheriff,,"STUBBS, DARRELL",Copper Basin
Gila,103,69,29,5,IND,Sheriff,,"STUBBS, DARRELL",Gisela
Gila,111,91,19,1,IND,Sheriff,,"STUBBS, DARRELL",Pine-Strawberry East
Gila,406,305,78,23,IND,Sheriff,,"STUBBS, DARRELL",Pine-Strawberry West
Gila,60,47,10,3,IND,Sheriff,,"STUBBS, DARRELL",Roosevelt
Gila,48,38,10,0,IND,Sheriff,,"STUBBS, DARRELL",Sierra Ancha
Gila,364,267,88,9,IND,Sheriff,,"STUBBS, DARRELL",Tonto Basin
Gila,43,30,10,3,IND,Sheriff,,"STUBBS, DARRELL",Whispering Pines
Gila,194,134,52,8,IND,Sheriff,,"STUBBS, DARRELL",Young
Gila,100,84,14,2,IND,Sheriff,,"STUBBS, DARRELL",Zane Grey
Gila,164,27,122,15,IND,Sheriff,,"STUBBS, DARRELL",Canyon Day
Gila,25,4,19,2,IND,Sheriff,,"STUBBS, DARRELL",Carrizo
Gila,840,155,612,73,IND,Sheriff,,"STUBBS, DARRELL",San Carlos
Gila,1,0,1,0,NON,Sheriff,,WRITE-IN,Globe No. 1
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 2
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 3
Gila,1,0,1,0,NON,Sheriff,,WRITE-IN,Globe No. 4
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 6
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 7
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 8
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Globe No. 11
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,East Globe
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Miami No. 1
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Miami No. 3
Gila,1,0,1,0,NON,Sheriff,,WRITE-IN,Claypool No. 1
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Claypool No. 2
Gila,2,2,0,0,NON,Sheriff,,WRITE-IN,Claypool No. 3
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Central Heights
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Pinal Creek
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Wheatfields
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Payson No. 1
Gila,3,3,0,0,NON,Sheriff,,WRITE-IN,Payson No. 2
Gila,3,3,0,0,NON,Sheriff,,WRITE-IN,Payson No. 3
Gila,2,1,0,1,NON,Sheriff,,WRITE-IN,Payson No. 4
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Payson No. 5
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Payson No. 6
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Payson No. 7
Gila,5,4,1,0,NON,Sheriff,,WRITE-IN,Payson No. 8
Gila,1,0,1,0,NON,Sheriff,,WRITE-IN,Star Valley
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Copper Basin
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Gisela
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Pine-Strawberry East
Gila,2,1,1,0,NON,Sheriff,,WRITE-IN,Pine-Strawberry West
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Roosevelt
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Sierra Ancha
Gila,2,1,0,1,NON,Sheriff,,WRITE-IN,Tonto Basin
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Whispering Pines
Gila,0,0,0,0,NON,Sheriff,,WRITE-IN,Young
Gila,1,1,0,0,NON,Sheriff,,WRITE-IN,Zane Grey
Gila,27,0,22,5,NON,Sheriff,,WRITE-IN,Canyon Day
Gila,1,0,1,0,NON,Sheriff,,WRITE-IN,Carrizo
Gila,8,3,5,0,NON,Sheriff,,WRITE-IN,San Carlos
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 3
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 6
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 7
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Globe No. 8
Gila,2,1,1,0,,Sheriff,,OVER VOTES,Globe No. 11
Gila,0,0,0,0,,Sheriff,,OVER VOTES,East Globe
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Miami No. 1
Gila,1,1,0,0,,Sheriff,,OVER VOTES,Miami No. 3
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Claypool No. 1
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Claypool No. 3
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Central Heights
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Wheatfields
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 2
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 3
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 4
Gila,1,1,0,0,,Sheriff,,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Payson No. 8
Gila,1,0,1,0,,Sheriff,,OVER VOTES,Star Valley
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Copper Basin
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Gisela
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Pine-Strawberry East
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Roosevelt
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Tonto Basin
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Whispering Pines
Gila,1,1,0,0,,Sheriff,,OVER VOTES,Young
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Zane Grey
Gila,1,0,1,0,,Sheriff,,OVER VOTES,Canyon Day
Gila,0,0,0,0,,Sheriff,,OVER VOTES,Carrizo
Gila,0,0,0,0,,Sheriff,,OVER VOTES,San Carlos
Gila,23,20,3,0,,Sheriff,,UNDER VOTES,Globe No. 1
Gila,18,13,4,1,,Sheriff,,UNDER VOTES,Globe No. 2
Gila,6,5,1,0,,Sheriff,,UNDER VOTES,Globe No. 3
Gila,43,37,6,0,,Sheriff,,UNDER VOTES,Globe No. 4
Gila,49,38,9,2,,Sheriff,,UNDER VOTES,Globe No. 6
Gila,17,15,2,0,,Sheriff,,UNDER VOTES,Globe No. 7
Gila,36,28,8,0,,Sheriff,,UNDER VOTES,Globe No. 8
Gila,32,18,14,0,,Sheriff,,UNDER VOTES,Globe No. 11
Gila,52,40,9,3,,Sheriff,,UNDER VOTES,East Globe
Gila,16,12,3,1,,Sheriff,,UNDER VOTES,Miami No. 1
Gila,35,29,5,1,,Sheriff,,UNDER VOTES,Miami No. 3
Gila,28,23,4,1,,Sheriff,,UNDER VOTES,Claypool No. 1
Gila,22,16,5,1,,Sheriff,,UNDER VOTES,Claypool No. 2
Gila,21,15,6,0,,Sheriff,,UNDER VOTES,Claypool No. 3
Gila,29,21,8,0,,Sheriff,,UNDER VOTES,Central Heights
Gila,17,14,3,0,,Sheriff,,UNDER VOTES,Pinal Creek
Gila,8,6,2,0,,Sheriff,,UNDER VOTES,Wheatfields
Gila,87,73,11,3,,Sheriff,,UNDER VOTES,Payson No. 1
Gila,121,103,13,5,,Sheriff,,UNDER VOTES,Payson No. 2
Gila,179,159,15,5,,Sheriff,,UNDER VOTES,Payson No. 3
Gila,69,55,8,6,,Sheriff,,UNDER VOTES,Payson No. 4
Gila,148,127,18,3,,Sheriff,,UNDER VOTES,Payson No. 5
Gila,77,66,11,0,,Sheriff,,UNDER VOTES,Payson No. 6
Gila,56,46,8,2,,Sheriff,,UNDER VOTES,Payson No. 7
Gila,78,63,13,2,,Sheriff,,UNDER VOTES,Payson No. 8
Gila,136,106,26,4,,Sheriff,,UNDER VOTES,Star Valley
Gila,90,73,14,3,,Sheriff,,UNDER VOTES,Copper Basin
Gila,18,14,4,0,,Sheriff,,UNDER VOTES,Gisela
Gila,58,48,10,0,,Sheriff,,UNDER VOTES,Pine-Strawberry East
Gila,114,97,13,4,,Sheriff,,UNDER VOTES,Pine-Strawberry West
Gila,17,13,4,0,,Sheriff,,UNDER VOTES,Roosevelt
Gila,8,7,1,0,,Sheriff,,UNDER VOTES,Sierra Ancha
Gila,58,39,16,3,,Sheriff,,UNDER VOTES,Tonto Basin
Gila,15,14,0,1,,Sheriff,,UNDER VOTES,Whispering Pines
Gila,23,15,6,2,,Sheriff,,UNDER VOTES,Young
Gila,36,31,5,0,,Sheriff,,UNDER VOTES,Zane Grey
Gila,116,11,91,14,,Sheriff,,UNDER VOTES,Canyon Day
Gila,6,1,5,0,,Sheriff,,UNDER VOTES,Carrizo
Gila,134,36,81,17,,Sheriff,,UNDER VOTES,San Carlos
Gila,349,260,77,12,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 1
Gila,130,104,24,2,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 2
Gila,99,86,11,2,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 3
Gila,357,285,64,8,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 4
Gila,495,388,88,19,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 6
Gila,267,191,71,5,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 7
Gila,327,257,63,7,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 8
Gila,426,316,97,13,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Globe No. 11
Gila,485,369,94,22,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",East Globe
Gila,205,155,42,8,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Miami No. 1
Gila,332,233,84,15,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Miami No. 3
Gila,499,348,127,24,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Claypool No. 1
Gila,415,284,121,10,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Claypool No. 2
Gila,238,180,55,3,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Claypool No. 3
Gila,260,177,71,12,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Central Heights
Gila,155,128,24,3,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Pinal Creek
Gila,86,66,19,1,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Wheatfields
Gila,518,412,91,15,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 1
Gila,850,661,163,26,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 2
Gila,1213,1056,133,24,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 3
Gila,507,422,68,17,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 4
Gila,795,663,118,14,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 5
Gila,494,400,81,13,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 6
Gila,377,301,67,9,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 7
Gila,626,508,101,17,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Payson No. 8
Gila,1050,824,186,40,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Star Valley
Gila,409,297,96,16,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Copper Basin
Gila,231,163,59,9,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Gisela
Gila,274,218,55,1,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Pine-Strawberry East
Gila,846,632,179,35,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Pine-Strawberry West
Gila,123,106,15,2,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Roosevelt
Gila,64,53,11,0,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Sierra Ancha
Gila,565,421,131,13,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Tonto Basin
Gila,111,91,16,4,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Whispering Pines
Gila,229,157,63,9,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Young
Gila,253,210,38,5,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Zane Grey
Gila,298,45,224,29,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Canyon Day
Gila,33,5,26,2,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",Carrizo
Gila,1059,240,720,99,DEM,County Treasurer,,"SAVAGE, DEBORA ""DEBI""",San Carlos
Gila,4,3,1,0,NON,County Treasurer,,WRITE-IN,Globe No. 1
Gila,2,1,1,0,NON,County Treasurer,,WRITE-IN,Globe No. 2
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Globe No. 3
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Globe No. 4
Gila,3,2,0,1,NON,County Treasurer,,WRITE-IN,Globe No. 6
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Globe No. 7
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Globe No. 8
Gila,3,2,1,0,NON,County Treasurer,,WRITE-IN,Globe No. 11
Gila,1,0,1,0,NON,County Treasurer,,WRITE-IN,East Globe
Gila,2,1,1,0,NON,County Treasurer,,WRITE-IN,Miami No. 1
Gila,3,3,0,0,NON,County Treasurer,,WRITE-IN,Miami No. 3
Gila,4,4,0,0,NON,County Treasurer,,WRITE-IN,Claypool No. 1
Gila,4,0,4,0,NON,County Treasurer,,WRITE-IN,Claypool No. 2
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Claypool No. 3
Gila,6,4,2,0,NON,County Treasurer,,WRITE-IN,Central Heights
Gila,3,2,0,1,NON,County Treasurer,,WRITE-IN,Pinal Creek
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Wheatfields
Gila,9,6,2,1,NON,County Treasurer,,WRITE-IN,Payson No. 1
Gila,15,9,4,2,NON,County Treasurer,,WRITE-IN,Payson No. 2
Gila,20,12,5,3,NON,County Treasurer,,WRITE-IN,Payson No. 3
Gila,14,7,4,3,NON,County Treasurer,,WRITE-IN,Payson No. 4
Gila,22,15,7,0,NON,County Treasurer,,WRITE-IN,Payson No. 5
Gila,12,7,4,1,NON,County Treasurer,,WRITE-IN,Payson No. 6
Gila,7,5,2,0,NON,County Treasurer,,WRITE-IN,Payson No. 7
Gila,13,12,1,0,NON,County Treasurer,,WRITE-IN,Payson No. 8
Gila,12,10,2,0,NON,County Treasurer,,WRITE-IN,Star Valley
Gila,3,2,0,1,NON,County Treasurer,,WRITE-IN,Copper Basin
Gila,7,5,2,0,NON,County Treasurer,,WRITE-IN,Gisela
Gila,5,3,2,0,NON,County Treasurer,,WRITE-IN,Pine-Strawberry East
Gila,9,5,4,0,NON,County Treasurer,,WRITE-IN,Pine-Strawberry West
Gila,0,0,0,0,NON,County Treasurer,,WRITE-IN,Roosevelt
Gila,1,1,0,0,NON,County Treasurer,,WRITE-IN,Sierra Ancha
Gila,6,3,2,1,NON,County Treasurer,,WRITE-IN,Tonto Basin
Gila,2,1,1,0,NON,County Treasurer,,WRITE-IN,Whispering Pines
Gila,5,3,1,1,NON,County Treasurer,,WRITE-IN,Young
Gila,5,3,1,1,NON,County Treasurer,,WRITE-IN,Zane Grey
Gila,17,0,15,2,NON,County Treasurer,,WRITE-IN,Canyon Day
Gila,1,0,1,0,NON,County Treasurer,,WRITE-IN,Carrizo
Gila,4,1,3,0,NON,County Treasurer,,WRITE-IN,San Carlos
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 3
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 6
Gila,1,1,0,0,,County Treasurer,,OVER VOTES,Globe No. 7
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Globe No. 8
Gila,1,0,1,0,,County Treasurer,,OVER VOTES,Globe No. 11
Gila,1,1,0,0,,County Treasurer,,OVER VOTES,East Globe
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Miami No. 1
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Miami No. 3
Gila,1,0,1,0,,County Treasurer,,OVER VOTES,Claypool No. 1
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Claypool No. 3
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Central Heights
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Wheatfields
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 2
Gila,2,2,0,0,,County Treasurer,,OVER VOTES,Payson No. 3
Gila,1,1,0,0,,County Treasurer,,OVER VOTES,Payson No. 4
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Payson No. 8
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Star Valley
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Copper Basin
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Gisela
Gila,1,0,1,0,,County Treasurer,,OVER VOTES,Pine-Strawberry East
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Roosevelt
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Sierra Ancha
Gila,1,0,1,0,,County Treasurer,,OVER VOTES,Tonto Basin
Gila,1,1,0,0,,County Treasurer,,OVER VOTES,Whispering Pines
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Young
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Zane Grey
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Canyon Day
Gila,0,0,0,0,,County Treasurer,,OVER VOTES,Carrizo
Gila,2,0,2,0,,County Treasurer,,OVER VOTES,San Carlos
Gila,62,48,12,2,,County Treasurer,,UNDER VOTES,Globe No. 1
Gila,29,20,8,1,,County Treasurer,,UNDER VOTES,Globe No. 2
Gila,17,16,1,0,,County Treasurer,,UNDER VOTES,Globe No. 3
Gila,72,58,12,2,,County Treasurer,,UNDER VOTES,Globe No. 4
Gila,120,85,31,4,,County Treasurer,,UNDER VOTES,Globe No. 6
Gila,43,33,8,2,,County Treasurer,,UNDER VOTES,Globe No. 7
Gila,62,42,17,3,,County Treasurer,,UNDER VOTES,Globe No. 8
Gila,100,67,32,1,,County Treasurer,,UNDER VOTES,Globe No. 11
Gila,101,75,24,2,,County Treasurer,,UNDER VOTES,East Globe
Gila,43,35,8,0,,County Treasurer,,UNDER VOTES,Miami No. 1
Gila,45,29,13,3,,County Treasurer,,UNDER VOTES,Miami No. 3
Gila,73,56,14,3,,County Treasurer,,UNDER VOTES,Claypool No. 1
Gila,73,46,22,5,,County Treasurer,,UNDER VOTES,Claypool No. 2
Gila,38,29,7,2,,County Treasurer,,UNDER VOTES,Claypool No. 3
Gila,39,27,11,1,,County Treasurer,,UNDER VOTES,Central Heights
Gila,33,22,9,2,,County Treasurer,,UNDER VOTES,Pinal Creek
Gila,22,14,8,0,,County Treasurer,,UNDER VOTES,Wheatfields
Gila,310,239,53,18,,County Treasurer,,UNDER VOTES,Payson No. 1
Gila,572,478,77,17,,County Treasurer,,UNDER VOTES,Payson No. 2
Gila,752,655,85,12,,County Treasurer,,UNDER VOTES,Payson No. 3
Gila,300,235,50,15,,County Treasurer,,UNDER VOTES,Payson No. 4
Gila,481,377,92,12,,County Treasurer,,UNDER VOTES,Payson No. 5
Gila,248,199,38,11,,County Treasurer,,UNDER VOTES,Payson No. 6
Gila,252,202,41,9,,County Treasurer,,UNDER VOTES,Payson No. 7
Gila,346,280,56,10,,County Treasurer,,UNDER VOTES,Payson No. 8
Gila,662,536,91,35,,County Treasurer,,UNDER VOTES,Star Valley
Gila,39,26,10,3,,County Treasurer,,UNDER VOTES,Copper Basin
Gila,117,84,30,3,,County Treasurer,,UNDER VOTES,Gisela
Gila,184,135,49,0,,County Treasurer,,UNDER VOTES,Pine-Strawberry East
Gila,496,378,96,22,,County Treasurer,,UNDER VOTES,Pine-Strawberry West
Gila,38,25,12,1,,County Treasurer,,UNDER VOTES,Roosevelt
Gila,32,29,3,0,,County Treasurer,,UNDER VOTES,Sierra Ancha
Gila,327,230,88,9,,County Treasurer,,UNDER VOTES,Tonto Basin
Gila,63,48,12,3,,County Treasurer,,UNDER VOTES,Whispering Pines
Gila,175,129,36,10,,County Treasurer,,UNDER VOTES,Young
Gila,152,117,33,2,,County Treasurer,,UNDER VOTES,Zane Grey
Gila,37,2,30,5,,County Treasurer,,UNDER VOTES,Canyon Day
Gila,2,1,1,0,,County Treasurer,,UNDER VOTES,Carrizo
Gila,110,23,74,13,,County Treasurer,,UNDER VOTES,San Carlos
Gila,322,233,77,12,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 1
Gila,121,95,25,1,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 2
Gila,86,74,10,2,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 3
Gila,313,250,55,8,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 4
Gila,471,362,90,19,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 6
Gila,241,165,70,6,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 7
Gila,303,236,58,9,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 8
Gila,400,288,99,13,REP,County School Superintendent,,"SANDOVAL, ROY",Globe No. 11
Gila,462,346,95,21,REP,County School Superintendent,,"SANDOVAL, ROY",East Globe
Gila,184,135,43,6,REP,County School Superintendent,,"SANDOVAL, ROY",Miami No. 1
Gila,275,183,78,14,REP,County School Superintendent,,"SANDOVAL, ROY",Miami No. 3
Gila,479,332,122,25,REP,County School Superintendent,,"SANDOVAL, ROY",Claypool No. 1
Gila,412,275,124,13,REP,County School Superintendent,,"SANDOVAL, ROY",Claypool No. 2
Gila,204,154,48,2,REP,County School Superintendent,,"SANDOVAL, ROY",Claypool No. 3
Gila,238,159,68,11,REP,County School Superintendent,,"SANDOVAL, ROY",Central Heights
Gila,146,115,27,4,REP,County School Superintendent,,"SANDOVAL, ROY",Pinal Creek
Gila,84,63,20,1,REP,County School Superintendent,,"SANDOVAL, ROY",Wheatfields
Gila,624,484,115,25,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 1
Gila,1118,889,197,32,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 2
Gila,1477,1277,169,31,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 3
Gila,622,505,95,22,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 4
Gila,990,800,169,21,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 5
Gila,577,451,102,24,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 6
Gila,484,385,86,13,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 7
Gila,735,595,120,20,REP,County School Superintendent,,"SANDOVAL, ROY",Payson No. 8
Gila,1340,1058,222,60,REP,County School Superintendent,,"SANDOVAL, ROY",Star Valley
Gila,321,220,84,17,REP,County School Superintendent,,"SANDOVAL, ROY",Copper Basin
Gila,273,187,77,9,REP,County School Superintendent,,"SANDOVAL, ROY",Gisela
Gila,345,254,90,1,REP,County School Superintendent,,"SANDOVAL, ROY",Pine-Strawberry East
Gila,1020,745,230,45,REP,County School Superintendent,,"SANDOVAL, ROY",Pine-Strawberry West
Gila,122,99,21,2,REP,County School Superintendent,,"SANDOVAL, ROY",Roosevelt
Gila,76,65,11,0,REP,County School Superintendent,,"SANDOVAL, ROY",Sierra Ancha
Gila,685,494,175,16,REP,County School Superintendent,,"SANDOVAL, ROY",Tonto Basin
Gila,133,105,24,4,REP,County School Superintendent,,"SANDOVAL, ROY",Whispering Pines
Gila,315,219,82,14,REP,County School Superintendent,,"SANDOVAL, ROY",Young
Gila,296,237,53,6,REP,County School Superintendent,,"SANDOVAL, ROY",Zane Grey
