county,precinct,office,district,candidate,party_name,votes,election_day,early_voting,provisional
Greenlee,005 Morenci,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
Greenlee,006 East Plantsite,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
Greenlee,001 Eagle,Retain Justice Supreme-Bolick,,UNDER VOTES,,2,0,2,0
Greenlee,002 Blue,Retain Justice Supreme-Bolick,,UNDER VOTES,,8,3,5,0
Greenlee,003 Clifton 1,Retain Justice Supreme-Bolick,,UNDER VOTES,,68,7,60,1
Greenlee,004 Clifton 2,Retain Justice Supreme-Bolick,,UNDER VOTES,,61,6,54,1
Greenlee,005 Morenci,Retain Justice Supreme-Bolick,,UNDER VOTES,,68,11,55,2
Greenlee,006 East Plantsite,Retain Justice Supreme-Bolick,,UNDER VOTES,,17,3,13,1
Greenlee,007 York/Sheldon,Retain Justice Supreme-Bolick,,UNDER VOTES,,78,3,74,1
Greenlee,008 Duncan,Retain Justice Supreme-Bolick,,UNDER VOTES,,97,14,82,1
Greenlee,001 Eagle,Retain Justice Supreme-Pelander,,YES,NON,10,0,10,0
Greenlee,002 Blue,Retain Justice Supreme-Pelander,,YES,NON,17,6,11,0
Greenlee,003 Clifton 1,Retain Justice Supreme-Pelander,,YES,NON,297,51,235,11
Greenlee,004 Clifton 2,Retain Justice Supreme-Pelander,,YES,NON,233,39,192,2
Greenlee,005 Morenci,Retain Justice Supreme-Pelander,,YES,NON,351,136,190,25
Greenlee,006 East Plantsite,Retain Justice Supreme-Pelander,,YES,NON,110,49,50,11
Greenlee,007 York/Sheldon,Retain Justice Supreme-Pelander,,YES,NON,304,71,229,4
Greenlee,008 Duncan,Retain Justice Supreme-Pelander,,YES,NON,403,94,297,12
Greenlee,001 Eagle,Retain Justice Supreme-Pelander,,NO,NON,2,0,2,0
Greenlee,002 Blue,Retain Justice Supreme-Pelander,,NO,NON,8,0,8,0
Greenlee,003 Clifton 1,Retain Justice Supreme-Pelander,,NO,NON,102,19,82,1
Greenlee,004 Clifton 2,Retain Justice Supreme-Pelander,,NO,NON,54,14,40,0
Greenlee,005 Morenci,Retain Justice Supreme-Pelander,,NO,NON,109,37,66,6
Greenlee,006 East Plantsite,Retain Justice Supreme-Pelander,,NO,NON,18,4,12,2
Greenlee,007 York/Sheldon,Retain Justice Supreme-Pelander,,NO,NON,84,16,67,1
Greenlee,008 Duncan,Retain Justice Supreme-Pelander,,NO,NON,84,22,59,3
Greenlee,001 Eagle,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,005 Morenci,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,006 East Plantsite,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
Greenlee,001 Eagle,Retain Justice Supreme-Pelander,,UNDER VOTES,,2,0,2,0
Greenlee,002 Blue,Retain Justice Supreme-Pelander,,UNDER VOTES,,8,3,5,0
Greenlee,003 Clifton 1,Retain Justice Supreme-Pelander,,UNDER VOTES,,64,6,57,1
Greenlee,004 Clifton 2,Retain Justice Supreme-Pelander,,UNDER VOTES,,64,7,56,1
Greenlee,005 Morenci,Retain Justice Supreme-Pelander,,UNDER VOTES,,73,10,60,3
Greenlee,006 East Plantsite,Retain Justice Supreme-Pelander,,UNDER VOTES,,20,4,15,1
Greenlee,007 York/Sheldon,Retain Justice Supreme-Pelander,,UNDER VOTES,,80,4,75,1
Greenlee,008 Duncan,Retain Justice Supreme-Pelander,,UNDER VOTES,,101,16,83,2
Greenlee,001 Eagle,Judge of the Superior Court,,"STAUFFER, MONICA",NON,9,0,9,0
Greenlee,002 Blue,Judge of the Superior Court,,"STAUFFER, MONICA",NON,24,6,18,0
Greenlee,003 Clifton 1,Judge of the Superior Court,,"STAUFFER, MONICA",NON,360,69,278,13
Greenlee,004 Clifton 2,Judge of the Superior Court,,"STAUFFER, MONICA",NON,293,56,235,2
Greenlee,005 Morenci,Judge of the Superior Court,,"STAUFFER, MONICA",NON,416,166,218,32
Greenlee,006 East Plantsite,Judge of the Superior Court,,"STAUFFER, MONICA",NON,119,53,52,14
Greenlee,007 York/Sheldon,Judge of the Superior Court,,"STAUFFER, MONICA",NON,389,80,305,4
Greenlee,008 Duncan,Judge of the Superior Court,,"STAUFFER, MONICA",NON,501,121,365,15
Greenlee,001 Eagle,Judge of the Superior Court,,WRITE-IN,NON,0,0,0,0
Greenlee,002 Blue,Judge of the Superior Court,,WRITE-IN,NON,0,0,0,0
Greenlee,003 Clifton 1,Judge of the Superior Court,,WRITE-IN,NON,15,2,13,0
Greenlee,004 Clifton 2,Judge of the Superior Court,,WRITE-IN,NON,2,2,0,0
Greenlee,005 Morenci,Judge of the Superior Court,,WRITE-IN,NON,9,4,5,0
Greenlee,006 East Plantsite,Judge of the Superior Court,,WRITE-IN,NON,1,1,0,0
Greenlee,007 York/Sheldon,Judge of the Superior Court,,WRITE-IN,NON,8,2,5,1
Greenlee,008 Duncan,Judge of the Superior Court,,WRITE-IN,NON,1,0,1,0
Greenlee,001 Eagle,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,005 Morenci,Judge of the Superior Court,,OVER VOTES,,2,0,2,0
Greenlee,006 East Plantsite,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,Judge of the Superior Court,,OVER VOTES,,0,0,0,0
Greenlee,001 Eagle,Judge of the Superior Court,,UNDER VOTES,,5,0,5,0
Greenlee,002 Blue,Judge of the Superior Court,,UNDER VOTES,,9,3,6,0
Greenlee,003 Clifton 1,Judge of the Superior Court,,UNDER VOTES,,88,5,83,0
Greenlee,004 Clifton 2,Judge of the Superior Court,,UNDER VOTES,,56,2,53,1
Greenlee,005 Morenci,Judge of the Superior Court,,UNDER VOTES,,106,13,91,2
Greenlee,006 East Plantsite,Judge of the Superior Court,,UNDER VOTES,,28,3,25,0
Greenlee,007 York/Sheldon,Judge of the Superior Court,,UNDER VOTES,,71,9,61,1
Greenlee,008 Duncan,Judge of the Superior Court,,UNDER VOTES,,86,11,73,2
Greenlee,001 Eagle,PROPOSITION 125,,YES,NON,4,0,4,0
Greenlee,002 Blue,PROPOSITION 125,,YES,NON,13,2,11,0
Greenlee,003 Clifton 1,PROPOSITION 125,,YES,NON,169,30,133,6
Greenlee,004 Clifton 2,PROPOSITION 125,,YES,NON,157,22,135,0
Greenlee,005 Morenci,PROPOSITION 125,,YES,NON,277,97,164,16
Greenlee,006 East Plantsite,PROPOSITION 125,,YES,NON,75,32,35,8
Greenlee,007 York/Sheldon,PROPOSITION 125,,YES,NON,184,44,136,4
Greenlee,008 Duncan,PROPOSITION 125,,YES,NON,236,61,169,6
Greenlee,001 Eagle,PROPOSITION 125,,NO,NON,8,0,8,0
Greenlee,002 Blue,PROPOSITION 125,,NO,NON,16,6,10,0
Greenlee,003 Clifton 1,PROPOSITION 125,,NO,NON,260,46,207,7
Greenlee,004 Clifton 2,PROPOSITION 125,,NO,NON,178,36,139,3
Greenlee,005 Morenci,PROPOSITION 125,,NO,NON,241,86,140,15
Greenlee,006 East Plantsite,PROPOSITION 125,,NO,NON,68,24,38,6
Greenlee,007 York/Sheldon,PROPOSITION 125,,NO,NON,260,47,211,2
Greenlee,008 Duncan,PROPOSITION 125,,NO,NON,312,65,238,9
Greenlee,001 Eagle,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,005 Morenci,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,006 East Plantsite,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,PROPOSITION 125,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,PROPOSITION 125,,OVER VOTES,,2,0,2,0
Greenlee,001 Eagle,PROPOSITION 125,,UNDER VOTES,,2,0,2,0
Greenlee,002 Blue,PROPOSITION 125,,UNDER VOTES,,4,1,3,0
Greenlee,003 Clifton 1,PROPOSITION 125,,UNDER VOTES,,34,0,34,0
Greenlee,004 Clifton 2,PROPOSITION 125,,UNDER VOTES,,16,2,14,0
Greenlee,005 Morenci,PROPOSITION 125,,UNDER VOTES,,15,0,12,3
Greenlee,006 East Plantsite,PROPOSITION 125,,UNDER VOTES,,5,1,4,0
Greenlee,007 York/Sheldon,PROPOSITION 125,,UNDER VOTES,,24,0,24,0
Greenlee,008 Duncan,PROPOSITION 125,,UNDER VOTES,,38,6,30,2
Greenlee,001 Eagle,PROPOSITION 126,,YES,NON,13,0,13,0
Greenlee,002 Blue,PROPOSITION 126,,YES,NON,17,3,14,0
Greenlee,003 Clifton 1,PROPOSITION 126,,YES,NON,276,48,221,7
Greenlee,004 Clifton 2,PROPOSITION 126,,YES,NON,234,40,193,1
Greenlee,005 Morenci,PROPOSITION 126,,YES,NON,342,118,202,22
Greenlee,006 East Plantsite,PROPOSITION 126,,YES,NON,99,40,49,10
Greenlee,007 York/Sheldon,PROPOSITION 126,,YES,NON,351,73,274,4
Greenlee,008 Duncan,PROPOSITION 126,,YES,NON,399,93,296,10
Greenlee,001 Eagle,PROPOSITION 126,,NO,NON,1,0,1,0
Greenlee,002 Blue,PROPOSITION 126,,NO,NON,14,5,9,0
Greenlee,003 Clifton 1,PROPOSITION 126,,NO,NON,168,28,134,6
Greenlee,004 Clifton 2,PROPOSITION 126,,NO,NON,109,19,88,2
Greenlee,005 Morenci,PROPOSITION 126,,NO,NON,174,64,99,11
Greenlee,006 East Plantsite,PROPOSITION 126,,NO,NON,42,16,22,4
Greenlee,007 York/Sheldon,PROPOSITION 126,,NO,NON,104,18,84,2
Greenlee,008 Duncan,PROPOSITION 126,,NO,NON,163,37,122,4
Greenlee,001 Eagle,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,PROPOSITION 126,,OVER VOTES,,1,0,1,0
Greenlee,005 Morenci,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,006 East Plantsite,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,PROPOSITION 126,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,PROPOSITION 126,,OVER VOTES,,4,0,4,0
Greenlee,001 Eagle,PROPOSITION 126,,UNDER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 126,,UNDER VOTES,,2,1,1,0
Greenlee,003 Clifton 1,PROPOSITION 126,,UNDER VOTES,,19,0,19,0
Greenlee,004 Clifton 2,PROPOSITION 126,,UNDER VOTES,,7,1,6,0
Greenlee,005 Morenci,PROPOSITION 126,,UNDER VOTES,,17,1,15,1
Greenlee,006 East Plantsite,PROPOSITION 126,,UNDER VOTES,,7,1,6,0
Greenlee,007 York/Sheldon,PROPOSITION 126,,UNDER VOTES,,13,0,13,0
Greenlee,008 Duncan,PROPOSITION 126,,UNDER VOTES,,22,2,17,3
Greenlee,001 Eagle,PROPOSITION 127,,YES,NON,1,0,1,0
Greenlee,002 Blue,PROPOSITION 127,,YES,NON,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 127,,YES,NON,96,18,73,5
Greenlee,004 Clifton 2,PROPOSITION 127,,YES,NON,52,11,41,0
Greenlee,005 Morenci,PROPOSITION 127,,YES,NON,101,23,72,6
Greenlee,006 East Plantsite,PROPOSITION 127,,YES,NON,33,6,23,4
Greenlee,007 York/Sheldon,PROPOSITION 127,,YES,NON,40,5,33,2
Greenlee,008 Duncan,PROPOSITION 127,,YES,NON,55,12,42,1
Greenlee,001 Eagle,PROPOSITION 127,,NO,NON,13,0,13,0
Greenlee,002 Blue,PROPOSITION 127,,NO,NON,33,9,24,0
Greenlee,003 Clifton 1,PROPOSITION 127,,NO,NON,345,58,279,8
Greenlee,004 Clifton 2,PROPOSITION 127,,NO,NON,289,49,237,3
Greenlee,005 Morenci,PROPOSITION 127,,NO,NON,419,160,232,27
Greenlee,006 East Plantsite,PROPOSITION 127,,NO,NON,107,50,47,10
Greenlee,007 York/Sheldon,PROPOSITION 127,,NO,NON,415,86,325,4
Greenlee,008 Duncan,PROPOSITION 127,,NO,NON,518,119,384,15
Greenlee,001 Eagle,PROPOSITION 127,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 127,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 127,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,PROPOSITION 127,,OVER VOTES,,1,0,1,0
Greenlee,005 Morenci,PROPOSITION 127,,OVER VOTES,,1,0,1,0
Greenlee,006 East Plantsite,PROPOSITION 127,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,PROPOSITION 127,,OVER VOTES,,2,0,2,0
Greenlee,008 Duncan,PROPOSITION 127,,OVER VOTES,,2,0,2,0
Greenlee,001 Eagle,PROPOSITION 127,,UNDER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 127,,UNDER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 127,,UNDER VOTES,,22,0,22,0
Greenlee,004 Clifton 2,PROPOSITION 127,,UNDER VOTES,,9,0,9,0
Greenlee,005 Morenci,PROPOSITION 127,,UNDER VOTES,,12,0,11,1
Greenlee,006 East Plantsite,PROPOSITION 127,,UNDER VOTES,,8,1,7,0
Greenlee,007 York/Sheldon,PROPOSITION 127,,UNDER VOTES,,11,0,11,0
Greenlee,008 Duncan,PROPOSITION 127,,UNDER VOTES,,13,1,11,1
Greenlee,001 Eagle,PROPOSITION 305,,YES,NON,6,0,6,0
Greenlee,002 Blue,PROPOSITION 305,,YES,NON,7,0,7,0
Greenlee,003 Clifton 1,PROPOSITION 305,,YES,NON,161,29,127,5
Greenlee,004 Clifton 2,PROPOSITION 305,,YES,NON,94,18,76,0
Greenlee,005 Morenci,PROPOSITION 305,,YES,NON,202,71,117,14
Greenlee,006 East Plantsite,PROPOSITION 305,,YES,NON,56,16,33,7
Greenlee,007 York/Sheldon,PROPOSITION 305,,YES,NON,143,23,120,0
Greenlee,008 Duncan,PROPOSITION 305,,YES,NON,175,46,121,8
Greenlee,001 Eagle,PROPOSITION 305,,NO,NON,7,0,7,0
Greenlee,002 Blue,PROPOSITION 305,,NO,NON,26,9,17,0
Greenlee,003 Clifton 1,PROPOSITION 305,,NO,NON,277,45,224,8
Greenlee,004 Clifton 2,PROPOSITION 305,,NO,NON,241,40,198,3
Greenlee,005 Morenci,PROPOSITION 305,,NO,NON,315,110,186,19
Greenlee,006 East Plantsite,PROPOSITION 305,,NO,NON,84,40,38,6
Greenlee,007 York/Sheldon,PROPOSITION 305,,NO,NON,302,68,229,5
Greenlee,008 Duncan,PROPOSITION 305,,NO,NON,388,81,299,8
Greenlee,001 Eagle,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,005 Morenci,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,006 East Plantsite,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,PROPOSITION 305,,OVER VOTES,,0,0,0,0
Greenlee,001 Eagle,PROPOSITION 305,,UNDER VOTES,,1,0,1,0
Greenlee,002 Blue,PROPOSITION 305,,UNDER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 305,,UNDER VOTES,,25,2,23,0
Greenlee,004 Clifton 2,PROPOSITION 305,,UNDER VOTES,,16,2,14,0
Greenlee,005 Morenci,PROPOSITION 305,,UNDER VOTES,,16,2,13,1
Greenlee,006 East Plantsite,PROPOSITION 305,,UNDER VOTES,,8,1,6,1
Greenlee,007 York/Sheldon,PROPOSITION 305,,UNDER VOTES,,23,0,22,1
Greenlee,008 Duncan,PROPOSITION 305,,UNDER VOTES,,25,5,19,1
Greenlee,001 Eagle,PROPOSITION 306,,YES,NON,8,0,8,0
Greenlee,002 Blue,PROPOSITION 306,,YES,NON,25,6,19,0
Greenlee,003 Clifton 1,PROPOSITION 306,,YES,NON,205,33,167,5
Greenlee,004 Clifton 2,PROPOSITION 306,,YES,NON,160,33,126,1
Greenlee,005 Morenci,PROPOSITION 306,,YES,NON,289,102,171,16
Greenlee,006 East Plantsite,PROPOSITION 306,,YES,NON,80,27,42,11
Greenlee,007 York/Sheldon,PROPOSITION 306,,YES,NON,263,60,200,3
Greenlee,008 Duncan,PROPOSITION 306,,YES,NON,311,69,235,7
Greenlee,001 Eagle,PROPOSITION 306,,NO,NON,5,0,5,0
Greenlee,002 Blue,PROPOSITION 306,,NO,NON,8,3,5,0
Greenlee,003 Clifton 1,PROPOSITION 306,,NO,NON,232,42,182,8
Greenlee,004 Clifton 2,PROPOSITION 306,,NO,NON,177,25,150,2
Greenlee,005 Morenci,PROPOSITION 306,,NO,NON,225,78,129,18
Greenlee,006 East Plantsite,PROPOSITION 306,,NO,NON,61,29,29,3
Greenlee,007 York/Sheldon,PROPOSITION 306,,NO,NON,177,31,144,2
Greenlee,008 Duncan,PROPOSITION 306,,NO,NON,245,58,179,8
Greenlee,001 Eagle,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,002 Blue,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,004 Clifton 2,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,005 Morenci,PROPOSITION 306,,OVER VOTES,,1,0,1,0
Greenlee,006 East Plantsite,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,007 York/Sheldon,PROPOSITION 306,,OVER VOTES,,0,0,0,0
Greenlee,008 Duncan,PROPOSITION 306,,OVER VOTES,,2,0,2,0
Greenlee,001 Eagle,PROPOSITION 306,,UNDER VOTES,,1,0,1,0
Greenlee,002 Blue,PROPOSITION 306,,UNDER VOTES,,0,0,0,0
Greenlee,003 Clifton 1,PROPOSITION 306,,UNDER VOTES,,26,1,25,0
Greenlee,004 Clifton 2,PROPOSITION 306,,UNDER VOTES,,14,2,12,0
Greenlee,005 Morenci,PROPOSITION 306,,UNDER VOTES,,18,3,15,0
Greenlee,006 East Plantsite,PROPOSITION 306,,UNDER VOTES,,7,1,6,0
Greenlee,007 York/Sheldon,PROPOSITION 306,,UNDER VOTES,,28,0,27,1
Greenlee,008 Duncan,PROPOSITION 306,,UNDER VOTES,,30,5,23,2
